Plant_species	Plot	Elevation	Display_size	Flower_diameter	Floral_depth	Petal_width	Petal_length	Stylus_length	Filament_length	Nectar_depth	Nectar_width	Stylus_position	Filament_position	Plant_height	Flower_inclination	Leaf_inclination	Number_leaves	Number_inflorescense	Number_flowers_per_inflo	Leaf_width	Leaf_length	Leaf_thickness	Leaf_Area	Leaf_weight_fresh	Leaf_weight_dry	Succulence	Specific_leaf_weight	Leaf_lobation
Tofieldia_calyculata	Hexenkueche	2080	12.73	4.13	2.91	1.13	3.45	4.17	4.32	0	0	4.17	4.32	112	160	165	9	1	13	2.48	40.1	0.19	0.815471619	0.157	0.0608	1.179685445	0.745580822	1.91560993
Tofieldia_calyculata	Hexenkueche	2080	16.17	5.37	2.99	0.82	3.9	3.7	3.58	0	0	3.7	3.58	116	165	155	8	1	19	3.59	72.17	0.2	1.174684075	0.452	0.1951	2.186970995	1.660872094	3.464574861
Tofieldia_calyculata	Hexenkueche	2080	12.47	6.43	3.13	1.09	3.18	4.55	4	0	0	4.55	4	186	165	155	10	1	10	2.48	68.23	0.2	0.63087342	0.285	0.1201	2.613836544	1.903709939	4.21312844
Tofieldia_calyculata	Hexenkueche	2080	13.99	5.29	3.34	0.77	3.36	3.29	3.87	0	0	3.29	3.87	107	170	155	6	1	14	3.25	41.9	0.15	0.710256231	0.113	0.0705	0.598375602	0.992599528	3.011634118
Tofieldia_calyculata	Hexenkueche	2080	15.64	6.23	3.51	1	2.73	4.32	4.48	0	0	4.32	4.48	95	170	165	4	1	13	3	35.24	0.22	0.903442016	0.087	0.0422	0.495881298	0.467102473	1.838132218
Tofieldia_calyculata	Hexenkueche	2080	17.91	3.94	3.67	0.71	3.72	4.05	3.46	0	0	4.05	3.46	119	170	160	4	1	15	2.06	46.35	0.21	0.928646233	0.125	0.0679	0.614873544	0.731171867	1.615052091
Trifolium_badium	Fuscher_Toerl	2379	14.19	1.21	5.72	1.21	5.72	1.78	1.86	4.24	0.54	-2.46	-2.38	47	180	125	4	1	78	24.14	16.83	0.05	2.528192371	0.2425	0.116	0.500357494	0.458825845	2.524242894
Trifolium_badium	Fuscher_Toerl	2379	17.01	1.2	6.23	1.2	6.23	2.35	2.1	4.26	0.99	-1.91	-2.16	57	180	165	2	2	52	24.94	15.6	0.04	1.800787728	0.2628	0.0903	0.957914125	0.50144722	3.39373871
Trifolium_badium	Fuscher_Toerl	2379	14.79	1.22	6.44	1.22	6.44	2.76	2.45	5	0.68	-2.24	-2.55	86	180	125	4	2	58	30.89	18.22	0.1	2.431177446	0.3222	0.137	0.761770805	0.56351296	3.636382004
Trifolium_badium	Fuscher_Toerl	2379	16.64	1.65	7.44	1.65	7.44	2.72	2.54	5.15	0.6	-2.43	-2.61	104	180	145	3	1	52	30.51	21.29	0.07	3.163211719	0.2423	0.1449	0.307914894	0.458078728	3.225592385
Trifolium_badium	Fuscher_Toerl	2379	16.82	1.87	7.6	1.87	7.6	2.96	2.6	5.35	0.93	-2.39	-2.75	37	180	110	4	1	38	22.45	19.4	0.08	1.469665561	0.1783	0.0656	0.76684113	0.446360055	4.654997316
Trifolium_badium	Fuscher_Toerl	2379	15.46	1.78	7.65	1.78	7.65	3.12	2.79	5.28	1.06	-2.16	-2.49	71	180	115	3	2	58	27.33	16.32	0.06	2.454256495	0.2305	0.1067	0.504429754	0.434754885	2.854694999
Trifolium_badium	Fuscher_Toerl	2379	15.96	1.78	8.06	1.78	8.06	2.56	2.37	4.93	0.63	-2.37	-2.56	82	180	110	4	1	24	23.06	15.01	0.08	1.827805417	0.1801	0.0723	0.589778316	0.395556329	2.974609168
Trifolium_badium	Hexenkueche	2080	12.78	1.96	6.8	NA	NA	2.02	2.08	3.27	1.24	-1.25	-1.19	47	170	120	5	1	26	15.72	10.24	0.2	1.373651772	0.053	NA	NA	NA	1.84075388
Trifolium_badium	Hexenkueche	2080	9.58	1.87	6.82	NA	NA	1.89	2.23	2.82	1.01	-0.93	-0.59	58	170	90	2	1	35	23.86	16.75	0.19	3.525003502	0.118	0.1015	0.046808464	0.287942976	1.780924772
Trifolium_badium	Hexenkueche	2080	12.01	2.09	7.27	NA	NA	2.24	2.78	3.44	1.09	-1.2	-0.66	326	160	150	3	1	26	46.07	30.45	0.22	2.42737078	0.487	0.3305	0.64473051	1.361555485	9.077980939
Trifolium_badium	Hexenkueche	2080	14.23	3.54	7.36	NA	NA	2.09	2.22	3.33	1.05	-1.24	-1.11	258	180	85	4	1	14	42.56	27.36	0.25	1.2949993	0.303	0.2588	0.341312926	1.998456679	14.1243365
Trifolium_badium	Hexenkueche	2080	15.34	2.64	7.55	NA	NA	2.18	2.19	4.03	1.15	-1.85	-1.84	102	180	95	3	1	28	32.33	19.92	0.23	NA	0.174	0.1508	NA	NA	NA
Trifolium_badium	Hexenkueche	2080	16.61	2.89	7.7	NA	NA	2.47	2.33	3.46	1.06	-0.99	-1.13	105	180	140	4	1	24	28.41	19.79	0.24	3.638324695	0.247	0.1769	0.192671094	0.48621279	2.427367041
Trifolium_badium	Hexenkueche	2080	12.77	1.97	7.8	NA	NA	2.29	2.41	3.6	1.12	-1.31	-1.19	57	165	120	3	1	37	23.97	14.8	0.22	NA	0.099	0.0843	NA	NA	NA
Trifolium_badium	Hexenkueche	2080	13.75	3.38	8.01	NA	NA	2.18	2.58	3.8	1.16	-1.62	-1.22	145	165	95	4	1	26	33.58	20.17	0.22	5.380095251	0.389	0.1521	0.440326777	0.282708749	1.977500047
Trifolium_badium	Hexenkueche	2080	14.37	3.31	8.01	NA	NA	2.61	2.68	4.16	0.95	-1.55	-1.48	86	175	140	2	1	16	30.5	19.39	0.2	2.12242611	0.144	0.1137	0.142761154	0.535707695	4.376883084
Trifolium_badium	Hexenkueche	2080	10.49	3.33	8.38	NA	NA	2.38	2.77	3.12	0.95	-0.74	-0.35	118	180	90	4	1	25	17.14	11.14	0.17	2.777980109	0.072	0.0619	0.036357352	0.22282377	1.079659359
Trifolium_badium	Nassfeld	2283	11.8	2.03	6.52	2.03	6.52	2.66	2.39	4.9	0.64	-2.24	-2.51	56	140	140	3	1	20	18.01	12.35	0.09	1.505519525	0.239	0.0695	1.125857202	0.461634664	2.320674099
Trifolium_badium	Nassfeld	2283	16.02	2.27	6.84	2.27	6.84	2.23	2.28	5.02	0.76	-2.79	-2.74	82	180	110	4	1	39	31.2	21.55	0.15	3.579343176	0.6595	0.2032	1.274814896	0.567701922	2.950654817
Trifolium_badium	Nassfeld	2283	15.05	3.07	7.63	3.07	7.63	2.8	2.64	5.02	0.75	-2.22	-2.38	81	180	110	3	1	37	30.14	18.55	0.15	2.596453705	0.4929	0.1292	1.400756729	0.497601786	3.382411603
Trifolium_badium	Nassfeld	2283	17.07	2.79	7.69	2.79	7.43	2.95	2.52	5.3	1.01	-2.35	-2.78	60	180	140	5	1	47	19.53	11.47	0.14	1.393818132	0.2084	0.0487	1.145773586	0.34939996	2.524523561
Trifolium_badium	Nassfeld	2283	14.56	2.92	7.75	2.92	7.75	2.87	2.69	4.87	0.69	-2	-2.18	62	180	100	4	1	26	24.68	16.24	0.15	1.990892783	0.3533	0.0966	1.289371292	0.485209454	3.162300852
Trifolium_badium	Nassfeld	2283	15.6	1.83	8.2	1.83	8.2	2.67	2.42	5.58	0.76	-2.91	-3.16	98	175	105	7	1	10	27.3	16.36	0.18	2.928246171	0.6066	0.1648	1.508752933	0.562794213	2.39584236
Trifolium_badium	Nassfeld	2283	17.48	2.01	8.55	2.01	8.55	2.96	2.73	6.01	0.73	-3.05	-3.28	102	160	100	2	1	25	29.82	23.41	0.14	2.882296123	0.5493	0.1471	1.395415262	0.510356999	3.804436435
Trifolium_pratense	Fuscher_Tal	1181	22.53	3.61	11.82	2.25	15.47	11.95	12.37	10.35	1.55	1.6	2.02	97	140	140	4	1	36	26.79	22.95	0.15	3.297475836	0.2277	0.2132	0.043973029	0.646555155	2.928826591
Trifolium_pratense	Fuscher_Tal	1181	20.67	2.12	12.26	1.25	13.86	10.99	10.95	8.74	0.92	2.25	2.21	78	180	145	3	1	35	28.5	20.22	0.11	2.8849176	0.1651	0.1525	0.043675424	0.528611285	3.137707639
Trifolium_pratense	Fuscher_Tal	1181	21.94	1.48	12.8	1.99	14.05	11.84	13.37	9.19	1.38	2.65	4.18	225	170	175	3	1	75	39.64	21.6	0.1	4.243863431	0.2228	0.2047	0.042649817	0.482343514	3.169172467
Trifolium_pratense	Fuscher_Tal	1181	23.14	3.12	13.31	1.76	14.13	12.44	12.79	7.76	1.3	4.68	5.03	51	175	115	2	1	43	35.71	23.11	0.1	3.163062374	0.2031	0.19	0.04141556	0.600683697	4.098282736
Trifolium_pratense	Fuscher_Tal	1181	14.04	2.91	13.37	2.2	13.77	12.32	11.85	9.66	2.36	2.66	2.19	205	180	125	2	1	32	33.42	21.52	0.12	3.661289201	0.1925	0.1795	0.035506619	0.490264467	3.085563972
Trifolium_pratense	Fuscher_Tal	1181	18.63	2.65	13.63	1.66	13.75	11.71	11.66	9.48	1.3	2.23	2.18	189	140	135	4	1	36	23.74	20.56	0.11	2.721855226	0.1605	0.1491	0.041883198	0.547788136	2.816817307
Trifolium_pratense	Fuscher_Tal	1181	22.53	2.17	15.31	1.85	15.52	12.99	13.28	11.68	1.77	1.31	1.6	167	180	130	2	1	56	22.06	16.59	0.14	1.827411168	0.1205	0.1124	0.044325	0.615077778	3.145831787
Trifolium_pratense	Fuscher_Toerl	2379	20.79	4.61	13.66	1.99	14.19	11.6	11.75	9.09	1.45	2.51	2.66	74	180	150	2	1	16	27.21	18.09	0.08	2.729474634	NA	NA	NA	NA	2.832747879
Trifolium_pratense	Fuscher_Toerl	2379	26.55	7.7	14.03	2.54	14.65	12.89	12.76	10.82	1.14	2.07	1.94	89	180	135	5	1	18	30.32	22.37	0.09	3.880630162	NA	NA	NA	NA	2.74544535
Trifolium_pratense	Fuscher_Toerl	2379	30.38	7.09	14.05	1.98	13.64	11.71	12.6	10.51	1.27	1.2	2.09	104	180	140	3	1	23	41.16	28.32	0.09	5.909223402	NA	NA	NA	NA	3.098546964
Trifolium_pratense	Fuscher_Toerl	2379	21.36	4.95	15.12	3.1	14.85	11.76	11.76	8.84	1.83	2.92	2.92	85	180	90	3	1	21	34.57	29.67	0.21	6.364008606	NA	NA	NA	NA	2.531663875
Trifolium_pratense	Fuscher_Toerl	2379	20.1	5.13	15.45	2.84	15.66	12.77	12.77	10.48	1.4	2.29	2.29	113	180	110	3	1	13	36.85	19.75	0.1	3.914636685	NA	NA	NA	NA	2.920337246
Trifolium_pratense	Fuscher_Toerl	2379	25.06	4.82	15.5	2.19	15.2	12.41	12.84	9.49	1.34	2.92	3.35	56	180	135	4	1	20	31.53	21.77	0.11	3.531681588	NA	NA	NA	NA	3.052957339
Trifolium_pratense	Fuscher_Toerl	2379	21.79	3.45	16.11	2	15.93	12.33	12.64	8.69	1.02	3.64	3.95	88	180	130	3	1	24	43.05	26.45	0.1	4.006662503	NA	NA	NA	NA	4.464120896
Trifolium_pratense	Hexenkueche	2080	15.09	3.86	12.92	3.18	12.92	14.27	13.09	9.74	1.96	4.53	3.35	136	95	165	4	1	3	25.39	12.76	0.18	4.056058374	0.447	0.1499	0.732484527	0.369570618	1.254668676
Trifolium_pratense	Hexenkueche	2080	21.37	5.07	15.09	3.92	15.09	9.17	10.14	10.2	2.02	-1.03	-0.06	114	175	90	4	1	22	34.55	18.8	0.14	3.982600154	0.434	0.2088	0.565459728	0.5242806	2.561881702
Trifolium_pratense	Hexenkueche	2080	21.7	6.1	15.1	4.04	15.1	12.32	11.06	9.69	2.88	2.63	1.37	73	180	175	5	1	13	26.28	15.34	0.16	3.877850277	0.54	NA	NA	NA	1.632975092
Trifolium_pratense	Hexenkueche	2080	18.37	5.39	15.42	3.38	15.42	12.54	10.78	9.67	2.71	2.87	1.11	123	180	175	2	1	5	22.66	11.53	0.14	5.250684067	0.407	0.1532	0.48336559	0.291771506	0.78161557
Trifolium_pratense	Hexenkueche	2080	26.27	4.83	15.54	3.22	15.54	13.01	12.35	9.24	2.49	3.77	3.11	89	180	140	2	1	33	41.28	21.24	0.13	3.162141304	0.61	0.2068	1.275085334	0.65398722	4.35544772
Trifolium_pratense	Hexenkueche	2080	23.37	4.83	15.87	3.15	15.87	12.96	11.99	10.28	2.55	2.68	1.71	104	155	165	4	1	14	27.3	13.24	0.14	5.501789097	0.466	0.1698	0.538370328	0.308626879	1.031968809
Trifolium_pratense	Hexenkueche	2080	29.96	4.85	16.22	3.18	16.22	9.81	12.12	10.75	1.97	-0.94	1.37	122	90	125	3	1	35	36.5	18.76	0.16	5.711078369	0.77	0.2759	0.865160602	0.483096155	1.883334473
Trifolium_pratense	Hexenkueche	2080	22.91	5.35	16.53	3.14	16.53	13.68	12.88	11.11	2.27	2.57	1.77	74	145	140	3	1	21	34.31	19.95	0.18	5.16172034	0.831	0.2591	1.107963939	0.501964428	2.082998821
Trifolium_pratense	Hexenkueche	2080	28.36	5.39	16.75	2.53	16.75	12.91	12.15	10.81	1.78	2.1	1.34	95	160	155	2	1	36	37.29	20.77	0.15	6.971023644	0.571	0.1753	0.567635429	0.251469524	1.745228117
Trifolium_pratense	Hexenkueche	2080	28.17	6.98	17.65	3.97	17.65	12.51	11.1	10.71	3.08	1.8	0.39	104	125	180	3	1	26	45.2	22.06	0.15	5.656984494	0.459	0.3037	0.274527887	0.536858463	2.768718685
Trifolium_pratense	Hochmais	1860	21.9	3.58	14.48	2.59	15.11	12.35	12.5	9.4	1.45	2.95	3.1	100	170	140	4	1	18	35.21	18.3	0.25	10.72194505	0.267	0.2274	0.036933597	0.212088384	0.943981351
Trifolium_pratense	Hochmais	1860	18.01	2.9	15.23	3.16	15.23	12.23	12.58	9.49	1.99	2.74	3.09	105	120	95	3	1	21	27.4	15.26	0.21	2.841121495	NA	NA	NA	NA	2.311719666
Trifolium_pratense	Hochmais	1860	17.38	5.74	15.38	3.34	15.1	11.45	11.55	10.24	1.47	1.21	1.31	225	110	160	3	1	2	48.17	24.13	0.18	6.352188883	0.511	0.3478	0.256919312	0.547527799	2.87428906
Trifolium_pratense	Hochmais	1860	13.8	4.94	15.64	3.33	15.72	11.33	12.2	8.87	2	2.46	3.33	275	100	120	4	1	1	58.29	31.9	0.24	3.582812171	0.727	0.553	0.485652029	1.543480299	8.152307911
Trifolium_pratense	Hochmais	1860	19.53	3.34	15.9	2.15	16.99	12.75	13.75	10.16	1.5	2.59	3.59	180	170	150	2	1	8	30.88	18.33	0.2	4.17377556	0.201	0.1766	0.058460259	0.423118104	2.130249843
Trifolium_pratense	Hochmais	1860	27.75	5.78	16	4.23	16.86	12.99	13.05	9.67	1.57	3.32	3.38	180	90	85	3	2	17	46.89	25.42	0.18	3.608179327	0.369	0.2949	0.205366733	0.81730971	5.189046256
Trifolium_pratense	Hochmais	1860	16.15	3.38	16.03	2.88	16.19	12.99	13.32	10.01	1.63	2.98	3.31	100	140	110	3	1	22	29.99	14.66	0.23	6.64507062	0.249	0.1896	0.089389569	0.285324281	1.039275555
Trifolium_pratense	Hochmais	1860	25.8	3.04	16.22	3	15.8	12.4	12.5	10.31	1.78	2.09	2.19	65	110	90	3	1	24	29.25	12.94	0.2	7.157262315	0.322	0.2064	0.16151427	0.28837842	0.830678728
Trifolium_pratense	Hochmais	1860	19.52	3.28	16.4	3.32	17	13.44	14.28	11.22	1.61	2.22	3.06	120	140	70	3	1	12	29.26	14.31	0.21	3.227039562	0.199	0.1315	0.209170042	0.40749423	2.038119025
Trifolium_pratense	Hochmais	1860	28.5	5.72	16.5	3.3	17.2	13.73	13.99	10.06	1.8	3.67	3.93	180	100	90	3	1	34	45.62	25.88	0.21	3.017637552	0.397	0.3296	0.22335353	1.092245156	6.145714122
Trifolium_pratense	Nassfeld	2283	31.09	4.5	14.01	3.51	13.74	11.59	12.43	8.7	1.75	2.89	3.73	170	180	120	3	1	28	31.39	26.13	0.1	4.678036606	NA	NA	NA	NA	2.754146175
Trifolium_pratense	Nassfeld	2283	23.7	3.78	14.03	2.7	14.05	11.18	11.77	8.31	1.24	2.87	3.46	165	170	105	2	1	25	32.61	19.38	0.11	3.823696617	NA	NA	NA	NA	2.596217194
Trifolium_pratense	Nassfeld	2283	27.3	4.66	14.34	2.71	15.45	12.13	12.65	8.77	1.41	3.36	3.88	210	180	135	2	1	43	30.63	18.9	0.1	3.18406822	NA	NA	NA	NA	2.855921816
Trifolium_pratense	Nassfeld	2283	23.54	3.57	14.83	2.45	15.54	11.66	12.47	8.35	1.91	3.31	4.12	138	175	140	2	1	21	26.04	15.3	0.1	1.998544093	NA	NA	NA	NA	3.131400044
Trifolium_pratense	Nassfeld	2283	29.22	4.21	14.88	3.01	15.37	12.86	13.1	9.57	1.69	3.29	3.53	251	170	145	6	1	25	50.72	40.4	0.13	10.24847476	NA	NA	NA	NA	3.140662371
Trifolium_pratense	Nassfeld	2283	32.08	3.05	15.65	2.78	15.78	12.86	13.39	9	1.63	3.86	4.39	275	175	135	3	1	38	40.29	22.53	NA	6.427343317	NA	NA	NA	NA	2.21843566
Trifolium_pratense	Nassfeld	2283	28.45	5.08	15.92	3.15	16.31	13.07	13.26	10.3	1.58	2.77	2.96	240	180	140	4	1	20	39.17	25.02	0.08	5.361758181	NA	NA	NA	NA	2.871134454
Trifolium_pratense	Nassfeld	2283	27.3	4.61	16.13	3.14	15.7	13.06	13.57	9.53	1.69	3.53	4.04	232	180	120	3	1	33	47.61	23.78	0.1	5.945854132	NA	NA	NA	NA	2.990994802
Trifolium_pratense	Nassfeld	2283	31.56	5.71	16.87	3.19	17.19	13.39	13.99	9.85	1.56	3.54	4.14	190	180	110	4	1	26	38.23	23.64	0.09	6.56912091	NA	NA	NA	NA	2.161047893
Trifolium_pratense	Nassfeld	2283	29.43	5.42	16.93	2.64	17.51	13.83	13.16	9.59	1.41	4.24	3.57	226	180	125	3	1	49	47.19	34.64	0.13	7.025513034	NA	NA	NA	NA	3.654851147
Trifolium_pratense	Piffalpe	1463	19.22	5.09	11.01	2.62	11.5	9.96	10.33	10.46	2.24	-0.5	-0.13	145	105	90	2	NA	NA	32.5	25.26	0.27	4.508833922	0.211	NA	NA	NA	2.860041569
Trifolium_pratense	Piffalpe	1463	24	4.22	13.8	2.61	13.07	11.35	11.56	10.58	1.59	0.77	0.98	140	135	135	2	6	26	22.4	14.12	0.26	2	0.133	0.1017	0.1565	0.5085	2.484120143
Trifolium_pratense	Piffalpe	1463	18.53	5.41	14.13	2.01	14.75	12.75	13.21	10.8	2.04	1.95	2.41	145	145	130	2	1	19	22.3	16.33	0.3	2.749187279	0.33	0.1492	0.657648904	0.542705843	2.080686259
Trifolium_pratense	Piffalpe	1463	12.2	4.41	14.15	2.99	14.48	11.22	11.72	10.29	1.84	0.93	1.43	241	180	95	3	1	5	58.24	34.14	0.28	1.874770318	0.69	0.3266	NA	1.742080066	16.65929778
Trifolium_pratense	Piffalpe	1463	26.41	4.88	14.35	2.75	14.55	11.9	12.43	10.97	1.83	0.93	1.46	145	90	110	3	5	27	28.02	20.92	0.3	3.719151943	0.305	0.2117	0.250863642	0.569215787	2.47574418
Trifolium_pratense	Piffalpe	1463	22.73	3.65	14.79	2	15.35	11.76	12.32	12.31	1.53	-0.55	0.01	175	125	95	2	1	29	30.35	29.16	0.23	4.080282686	0.271	0.2007	0.172291984	0.491877685	3.407029074
Trifolium_pratense	Piffalpe	1463	22.41	4.95	16.13	2.39	16.79	13.03	13.23	12.18	2.66	0.85	1.05	143	155	85	3	1	19	43.6	40.29	0.28	7.706077739	0.332	0.2432	0.115233719	0.315595051	3.580719059
Trifolium_pratense	Piffalpe	1463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172	160	100	3	1	34	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trifolium_pratense	Schupfer_Hochalm	1632	19.32	3.78	8.82	2.63	13.36	11.62	11.85	9.05	1.32	2.57	2.8	125	180	130	2	1	49	27.75	18.05	0.12	2.087468637	0.2844	0.1473	0.656776335	0.705639344	3.769121275
Trifolium_pratense	Schupfer_Hochalm	1632	20.28	3.44	8.98	2.49	11.4	9.65	9.36	6.47	1.47	3.18	2.89	161	180	125	3	1	34	32.26	20.61	0.08	3.832938389	0.1998	0.18212	0.046126491	0.475144606	2.724773416
Trifolium_pratense	Schupfer_Hochalm	1632	26.91	3.78	10.04	2.79	11.82	11.37	11.26	8.23	1.16	3.14	3.03	186	180	175	4	1	54	39.9	27.13	0.11	5.447867299	0.2437	0.2225	0.038914311	0.408416703	3.121160098
Trifolium_pratense	Schupfer_Hochalm	1632	20.04	3.54	10.8	1.35	11.36	10.04	9.64	6.93	1.25	3.11	2.71	173	180	150	2	1	35	22.06	14.29	0.05	1.07715361	0.1218	0.0594	0.579304562	0.551453381	4.597057888
Trifolium_pratense	Schupfer_Hochalm	1632	18.2	3.23	10.92	1.86	11.66	10.91	10.9	7.58	1.26	3.33	3.32	120	180	140	2	1	21	34.46	22.19	0.08	2.343741288	0.1098	0.1001	0.041386821	0.427094921	5.124869154
Trifolium_pratense	Schupfer_Hochalm	1632	21.18	3.82	12.18	2.92	11.8	11.62	11.44	8.54	1.36	3.08	2.9	123	180	125	3	1	42	29.38	20.95	0.12	3.065026485	0.1841	0.1672	0.055138186	0.545509152	3.154434138
Trifolium_pratense	Schupfer_Hochalm	1632	28.16	3.4	12.82	2.69	13.72	10.62	10.31	7.73	1.38	2.89	2.58	149	180	140	3	1	13	29.9	22.84	0.1	2.812308336	0.1512	0.1396	0.041247255	0.496389383	3.814382408
Trifolium_pratense	Schupfer_Hochalm	1632	22.29	3.37	13.31	1.68	11.51	11.8	11.42	8.95	1.79	2.85	2.47	118	180	145	4	1	35	28.64	21.22	0.06	3.35935322	0.1541	0.1431	0.032744398	0.425974855	2.841728612
Trifolium_pratense	Schupfer_Hochalm	1632	25.71	3.54	15.04	2.66	13.96	13.38	13.22	10.17	1.59	3.21	3.05	151	180	135	3	1	46	29.81	25.31	0.17	4.440688598	0.3318	0.305	0.060351001	0.686830417	2.668847009
Trifolium_pratense	Schupfer_Hochalm	1632	22.03	4.68	15.24	2.47	15.93	13.83	13.39	10.12	1.45	3.71	3.27	154	180	175	5	1	41	44.34	27.98	0.1	6.585308057	0.3426	0.3125	0.045707809	0.474541202	2.959287639
Trifolium_repens	Fuscher_Tal	1181	17.85	4.44	6.64	3.06	7.68	5.04	5.45	4.46	1.71	0.58	0.99	131	160	95	4	1	10	19.97	18.94	0.1	2.427046263	0.1455	0.1347	0.044498534	0.554995601	2.447934888
Trifolium_repens	Fuscher_Tal	1181	13.7	3.58	7.06	1.57	7.83	4.88	5.25	4.04	0.92	0.84	1.21	59	105	115	2	1	6	16.96	11.94	0.04	1.640220501	0.0659	0.0618	0.024996639	0.37677861	1.939312586
Trifolium_repens	Fuscher_Tal	1181	18.68	5.04	7.15	3.13	8.06	4.58	5.75	3.92	1.23	0.66	1.83	73	140	120	6	1	9	17.71	16.79	0.11	1.604423976	0.1876	0.1066	0.504854086	0.664412908	2.911186248
Trifolium_repens	Fuscher_Tal	1181	21.02	2.81	7.42	0.5	8.04	4.37	4.68	3.15	1.18	1.22	1.53	104	100	120	3	1	7	10.75	10.9	0.12	1.072849068	0.0767	0.0683	0.078296195	0.636622634	1.715600685
Trifolium_repens	Fuscher_Tal	1181	15.41	5.87	7.86	2.47	8.15	5.01	5.6	4.41	1.65	0.6	1.19	132	165	140	2	1	13	14.47	13.04	0.1	0.986183797	0.0397	0.0361	0.036504352	0.366057525	3.005440516
Trifolium_repens	Fuscher_Tal	1181	21.53	4.05	8.16	0.94	8.55	5.11	5.71	4.3	1.05	0.81	1.41	55	130	95	6	1	8	21.99	18.71	0.16	2.6484544	0.1279	0.1127	0.057391964	0.425531208	2.440205457
Trifolium_repens	Fuscher_Tal	1181	20.95	4.15	8.19	2.69	9.04	5	5.13	3.09	2	1.91	2.04	127	100	95	3	1	8	12.53	22.94	0.22	4.696601772	0.2084	0.1887	0.041945221	0.401779859	0.961347993
Trifolium_repens	Hexenkueche	2080	16.19	6.45	6.36	4	8.92	4.9	5.27	3.89	1.15	1.01	1.38	95	170	130	1	1	5	22.36	24.12	0.18	2.983920582	0.197	0.0762	0.404836512	0.255368727	2.839106733
Trifolium_repens	Hexenkueche	2080	15.72	5.84	6.44	3.21	8.69	4.57	5.31	3.97	1.01	0.6	1.34	38	175	135	1	1	10	18.62	13.46	0.16	1.799356823	0.187	0.1037	0.462943197	0.576317041	2.187899246
Trifolium_repens	Hexenkueche	2080	18.72	5.64	6.51	3.57	9.36	4.69	5.1	3.49	1.5	1.2	1.61	94	160	80	1	1	8	8.18	9.76	0.15	0.60864094	0.05	0.0269	0.379534114	0.441968297	2.060448845
Trifolium_repens	Hexenkueche	2080	15.71	5.25	6.96	2.99	8.17	4.47	4.81	3.75	0.85	0.72	1.06	102	175	100	1	1	23	9.57	21.62	0.19	2.161423378	0.254	0.1544	0.460807452	0.714344083	1.503653121
Trifolium_repens	Hexenkueche	2080	15.35	5.6	7.06	3.37	9.34	5.08	5.42	3.28	1.27	1.8	2.14	86	170	150	1	1	15	12.99	21.08	0.13	2.194421141	0.168	0.1312	0.167697983	0.597879767	1.960106442
Trifolium_repens	Hexenkueche	2080	15.16	5.43	7.43	3.79	8.52	4.79	5.15	4.1	1.29	0.69	1.05	34	180	90	1	1	15	15.82	23.49	0.15	1.908696868	0.191	0.1265	0.337926892	0.662755842	3.05824597
Trifolium_repens	Hexenkueche	2080	18.48	4.93	7.57	3.83	8.56	4.93	5.45	4.75	1.57	0.18	0.7	97	180	150	1	1	15	13.59	14.76	0.13	1.11821868	0.184	0.0411	NA	0.367548859	2.817727226
Trifolium_repens	Hexenkueche	2080	11.76	3.98	7.62	3.49	9.06	5.14	5.34	3.54	0.95	1.6	1.8	58	165	120	2	1	7	9.84	14.33	0.18	0.975321588	0.081	0.0445	0.374235539	0.456259766	2.270980101
Trifolium_repens	Hexenkueche	2080	15.66	4.72	8.4	3.35	9.26	4.75	5.53	4.03	1.06	0.72	1.5	111	165	110	1	1	11	13.48	18.57	0.15	1.690855705	0.126	0.0853	0.240706524	0.504478293	2.325493478
Trifolium_repens	Hexenkueche	2080	19.35	4.75	9.48	4.03	9.7	5.3	5.5	4.19	1.2	1.11	1.31	102	170	30	1	1	12	18.18	28.61	0.17	4.042575503	0.315	0.1817	0.329740285	0.44946594	2.021033321
Trifolium_repens	Hochmais	1860	14	4.86	6.84	3.97	8.19	4.92	5.16	5.9	2.63	-0.98	-0.74	58	165	120	2	1	7	12.22	10.34	0.1	0.338535077	0.036	NA	NA	NA	5.862838719
Trifolium_repens	Hochmais	1860	11.87	3.34	6.99	4.15	9.21	4.96	4.71	6.13	3.05	-1.17	-1.42	111	165	110	1	1	11	25.76	14.71	0.12	0.686840995	0.088	0.0804	0.11065152	1.170576605	8.66607014
Trifolium_repens	Hochmais	1860	14.38	4.76	7.21	4.08	8.56	4.88	5.15	6.98	3.38	-2.1	-1.83	94	160	80	1	1	8	23.08	18.84	0.12	4.489455926	0.061	0.0585	0.005568604	0.130305322	1.521398093
Trifolium_repens	Hochmais	1860	17.58	6.15	7.28	4.11	9.46	5.38	4.89	6.34	2.33	-0.96	-1.45	102	170	30	1	1	12	22.24	14.71	0.12	1.51230142	0.067	0.0621	0.032400948	0.410632425	3.398043802
Trifolium_repens	Hochmais	1860	22.08	4.54	7.56	3.68	7.43	4.95	4.51	6.56	1.84	-1.61	-2.05	95	140	180	1	1	25	14.93	15.7	0.2	3.679403737	0.114	0.081	0.089688445	0.220144365	1.000695374
